State,County,Claims,Latitude,Longitude,MTRS
California,Plumas,2,40.1851453360001,-120.84415357200001,21 0270N 0100E 022
California,Plumas,1,40.185227563000105,-120.825325381,21 0270N 0100E 023
California,Plumas,4,40.185384991,-120.806444919,21 0270N 0100E 024
California,Plumas,1,40.170792553000105,-120.844415785,21 0270N 0100E 027
California,Plumas,2,40.228620323,-120.72704043600001,21 0270N 0110E 003
California,Plumas,1,40.2289497690001,-120.745862804,21 0270N 0110E 004
California,Plumas,7,40.22890649,-120.765688307,21 0270N 0110E 005
California,Plumas,6,40.214150671,-120.766030394,21 0270N 0110E 008
California,Plumas,1,40.2137591330001,-120.727663764,21 0270N 0110E 010
California,Plumas,1,40.2134879070001,-120.70888888700001,21 0270N 0110E 011
California,Plumas,2,40.199280904,-120.72829317899999,21 0270N 0110E 015
California,Plumas,1,40.199688339,-120.766717661,21 0270N 0110E 017
California,Plumas,1,40.17101009700011,-120.787930551,21 0270N 0110E 030
California,Plumas,4,40.2281307740001,-120.651928545,21 0270N 0120E 005
California,Plumas,5,40.2130929260001,-120.63372006600001,21 0270N 0120E 009
California,Plumas,1,40.19851294900009,-120.634288001,21 0270N 0120E 016
California,Plumas,4,40.183846902,-120.65338690899999,21 0270N 0120E 020
California,Plumas,3,40.1838530320001,-120.634771295,21 0270N 0120E 021
California,Plumas,2,40.1693449140001,-120.61651850700001,21 0270N 0120E 027
California,Plumas,1,40.1693204100001,-120.635210175,21 0270N 0120E 028
California,Plumas,2,40.169353868,-120.65389249799999,21 0270N 0120E 029
California,Plumas,4,40.15484121,-120.617021118,21 0270N 0120E 034
California,Plumas,5,40.2579467050001,-120.764595377,21 0280N 0110E 029
California,Plumas,2,40.2436772560001,-120.785177582,21 0280N 0110E 031
California,Plumas,5,40.2436011390001,-120.76457137700001,21 0280N 0110E 032
California,Plumas,7,40.2435174390001,-120.745782725,21 0280N 0110E 033
California,Plumas,3,40.243325186,-120.726809636,21 0280N 0110E 034
California,Plumas,2,40.28576552,-120.59592923299999,21 0280N 0120E 014
California,Plumas,4,40.271791465,-120.6515821,21 0280N 0120E 020
California,Plumas,5,40.271216865999996,-120.595850426,21 0280N 0120E 023
California,Plumas,1,40.256798685,-120.59589105,21 0280N 0120E 026
California,Plumas,3,40.257428583,-120.651549876,21 0280N 0120E 029
California,Plumas,3,40.242989295,-120.651607778,21 0280N 0120E 032
California,Riverside,2,33.954574247,-116.641318959,27 0020S 0030E 035
California,Riverside,6,33.954576947000106,-116.623829785,27 0020S 0030E 036
California,Riverside,3,34.0256531530001,-115.67451391799999,27 0020S 0120E 001
California,Riverside,1,34.0279256330001,-115.72693502799999,27 0020S 0120E 004
California,Riverside,2,34.0088722,-115.70932983,27 0020S 0120E 010
California,Riverside,1,34.008973307000105,-115.691872587,27 0020S 0120E 011
California,Riverside,2,33.9944522850001,-115.70944445299999,27 0020S 0120E 015
California,Riverside,1,33.994372369000104,-115.744373723,27 0020S 0120E 017
California,Riverside,2,33.979971403,-115.762990459,27 0020S 0120E 019
California,Riverside,2,33.9823024410001,-115.72683893,27 0020S 0120E 021
California,Riverside,1,33.980024395,-115.709416371,27 0020S 0120E 022
California,Riverside,1,33.8821675670001,-116.292413309,27 0030S 0070E 030
California,Riverside,2,33.895550111999995,-115.625516698,27 0030S 0130E 021
California,Riverside,3,33.8810473730001,-115.608100865,27 0030S 0130E 027
California,Riverside,2,33.8810465660001,-115.62548913799999,27 0030S 0130E 028
California,Riverside,1,33.8665418570001,-115.608083563,27 0030S 0130E 034
California,Riverside,1,33.8664935830001,-115.468162214,27 0030S 0140E 036
California,Riverside,1,33.866555675,-115.450482389,27 0030S 0150E 031
California,Riverside,1,33.94073375,-115.041689154,27 0030S 0180E 001
California,Riverside,2,33.9393102270001,-115.06019369,27 0030S 0180E 002
California,Riverside,1,33.939092228,-115.078590391,27 0030S 0180E 003
California,Riverside,2,33.9240575920001,-115.096043061,27 0030S 0180E 009
California,Riverside,4,33.923957909,-115.078728306,27 0030S 0180E 010
California,Riverside,6,33.9238588150001,-115.060298276,27 0030S 0180E 011
California,Riverside,5,33.9249658460001,-115.04180467200001,27 0030S 0180E 012
California,Riverside,3,33.9091796860001,-115.041805935,27 0030S 0180E 013
California,Riverside,4,33.9093526010001,-115.06024992799999,27 0030S 0180E 014
California,Riverside,4,33.909422164,-115.078637175,27 0030S 0180E 015
California,Riverside,8,33.9112254070001,-114.972221393,27 0030S 0190E 015
California,Riverside,1,33.8968328,-114.937661063,27 0030S 0190E 024
California,Riverside,11,33.882507569,-114.937797251,27 0030S 0190E 025
California,Riverside,1,33.871027526,-114.779388987,27 0030S 0210E 033
California,Riverside,1,33.87109882,-114.762022066,27 0030S 0210E 034
California,Riverside,1,33.8520032970001,-115.468382106,27 0040S 0140E 001
California,Riverside,1,33.814698175,-114.657523151,27 0040S 0220E 022
California,Riverside,1,33.8146839,-114.64009738899999,27 0040S 0220E 023
California,Riverside,2,33.800174881,-114.62280558200001,27 0040S 0220E 025
California,Riverside,10,33.8001764000001,-114.64016691100001,27 0040S 0220E 026
California,Riverside,8,33.8001919010001,-114.657551379,27 0040S 0220E 027
California,Riverside,1,33.784734917,-114.67489977299999,27 0040S 0220E 033
California,Riverside,2,33.784839796,-114.64016268299999,27 0040S 0220E 035
California,Riverside,7,33.706462098,-117.26659035,27 0050S 0040W 026
California,Riverside,4,33.6917201270001,-117.28389113700001,27 0050S 0040W 034
California,Riverside,2,33.63661467700011,-116.798298324,27 0060S 0020E 020
California,Riverside,2,33.636599254000004,-116.780667884,27 0060S 0020E 021
California,Riverside,1,33.621796089,-116.78055411700001,27 0060S 0020E 028
California,Riverside,1,33.620127955,-115.599515004,27 0060S 0130E 026
California,Riverside,1,33.6188776560001,-115.476635892,27 0060S 0140E 025
California,Riverside,1,33.604465501,-115.493502749,27 0060S 0140E 035
California,Riverside,1,33.604390843000004,-115.476669179,27 0060S 0140E 036
California,Riverside,22,33.624664566999996,-114.826131608,27 0060S 0210E 030
California,Riverside,4,33.5923116390001,-116.578597819,27 0070S 0040E 004
California,Riverside,1,33.4943135010001,-115.220283757,27 0080S 0170E 008
California,Riverside,2,33.4941042620001,-115.203166241,27 0080S 0170E 009
California,Riverside,2,33.479858461999996,-115.220333078,27 0080S 0170E 017
California,Riverside,1,33.5111524920001,-114.822375485,27 0080S 0210E 006
California,San Benito,1,36.419603754,-120.71638984799999,21 0170S 0110E 025
California,San Benito,1,36.434229491000096,-120.67827425,21 0170S 0120E 020
California,San Benito,1,36.434303621,-120.660648774,21 0170S 0120E 021
California,San Benito,3,36.419356878,-120.66032042299999,21 0170S 0120E 028
California,San Benito,2,36.4192018410001,-120.67812026700001,21 0170S 0120E 029
California,San Benito,2,36.4047407350001,-120.69689056200001,21 0170S 0120E 031
California,San Benito,1,36.4047948950001,-120.66013778700001,21 0170S 0120E 033
California,San Benito,1,36.34728712,-120.70066953,21 0180S 0120E 019
California,San Benito,1,36.347396442,-120.647752148,21 0180S 0120E 022
California,San Bernardino,3,35.4588234400001,-117.621096945,21 0280S 0400E 036
California,San Bernardino,1,35.473693961,-117.603259938,21 0280S 0410E 030
California,San Bernardino,4,35.4589515930001,-117.60342638799999,21 0280S 0410E 031
California,San Bernardino,8,35.442919294,-117.623660227,21 0290S 0410E 006
California,San Bernardino,1,35.398127204,-117.622842846,21 0290S 0410E 019
California,San Bernardino,10,35.33998136,-117.622356986,21 0300S 0410E 007
California,San Bernardino,8,35.340075665,-117.60452929799999,21 0300S 0410E 008
California,San Bernardino,9,35.3245740140001,-117.533418467,21 0300S 0410E 013
California,San Bernardino,6,35.3253744,-117.62249667399999,21 0300S 0410E 018
California,San Bernardino,11,35.3108087150001,-117.62254303,21 0300S 0410E 019
California,San Bernardino,3,35.3108594340001,-117.60467792200001,21 0300S 0410E 020
California,San Bernardino,6,35.310761379,-117.586784619,21 0300S 0410E 021
California,San Bernardino,8,35.3100546220001,-117.5333413,21 0300S 0410E 024
California,San Bernardino,10,35.296074563000005,-117.58674852600001,21 0300S 0410E 028
California,San Bernardino,2,35.296159274000004,-117.604643382,21 0300S 0410E 029
California,San Bernardino,4,35.2961949400001,-117.62249599799999,21 0300S 0410E 030
California,San Bernardino,4,35.3537437780001,-117.47990728799999,21 0300S 0420E 004
California,San Bernardino,8,35.3391068240001,-117.515583076,21 0300S 0420E 007
California,San Bernardino,12,35.33915885,-117.48011562200001,21 0300S 0420E 009
California,San Bernardino,4,35.339115414,-117.46235393799999,21 0300S 0420E 010
California,San Bernardino,5,35.324397973,-117.44474199,21 0300S 0420E 014
California,San Bernardino,16,35.3245186230001,-117.46246136200001,21 0300S 0420E 015
California,San Bernardino,11,35.324562745,-117.497925056,21 0300S 0420E 017
California,San Bernardino,8,35.324563611,-117.515647185,21 0300S 0420E 018
California,San Bernardino,23,35.310015742000104,-117.51562753299999,21 0300S 0420E 019
California,San Bernardino,14,35.3100131730001,-117.49797074700001,21 0300S 0420E 020
California,San Bernardino,16,35.3100032680001,-117.480238465,21 0300S 0420E 021
California,San Bernardino,40,35.3099437270001,-117.46252440399999,21 0300S 0420E 022
California,San Bernardino,8,35.30982020000001,-117.444810934,21 0300S 0420E 023
California,San Bernardino,2,35.2952703890001,-117.444842209,21 0300S 0420E 026
California,San Bernardino,17,35.295392678,-117.46254555200001,21 0300S 0420E 027
California,San Bernardino,16,35.2954569790001,-117.480259585,21 0300S 0420E 028
California,San Bernardino,16,35.2954620450001,-117.497970135,21 0300S 0420E 029
California,San Bernardino,16,35.2954539300001,-117.51558148299999,21 0300S 0420E 030
California,San Bernardino,15,35.2809093770001,-117.498003882,21 0300S 0420E 032
California,San Bernardino,9,35.28093248,-117.48027965700001,21 0300S 0420E 033
California,San Bernardino,4,35.280858854,-117.462551027,21 0300S 0420E 034
California,San Bernardino,17,35.266392081999996,-117.480340091,21 0310S 0420E 004
California,San Bernardino,4,35.2517013950001,-117.498062856,21 0310S 0420E 008
California,San Bernardino,2,35.1620196690001,-117.17936210100001,21 0320S 0450E 008
California,San Bernardino,1,35.17721851,-117.020335343,21 0320S 0460E 002
California,San Bernardino,3,35.162764511,-117.07334876799999,21 0320S 0460E 008
California,San Bernardino,2,35.1484859070001,-117.091135591,21 0320S 0460E 018
California,San Bernardino,3,35.118128082000105,-117.03765983299999,21 0320S 0460E 027
California,San Bernardino,6,35.118345133000005,-117.055250075,21 0320S 0460E 028
California,San Bernardino,1,35.118620891999996,-117.07277649,21 0320S 0460E 029
California,San Bernardino,7,35.103914215,-117.072810601,21 0320S 0460E 032
California,San Bernardino,14,35.103368456999995,-117.055142456,21 0320S 0460E 033
California,San Bernardino,6,35.103071836,-117.03759384899999,21 0320S 0460E 034
California,San Bernardino,3,35.1768505740001,-116.949212734,21 0320S 0470E 004
California,San Bernardino,1,35.1616054730001,-116.966908295,21 0320S 0470E 008
California,San Bernardino,1,35.161575842,-116.949218195,21 0320S 0470E 009
California,San Bernardino,1,35.147031456,-116.93313556700001,21 0320S 0470E 015
California,San Bernardino,1,35.147087201,-116.984670399,21 0320S 0470E 018
California,San Bernardino,3,35.1325613930001,-116.96690883299999,21 0320S 0470E 020
California,San Bernardino,7,35.132545285999996,-116.949223235,21 0320S 0470E 021
California,San Bernardino,1,35.132514615,-116.933074221,21 0320S 0470E 022
California,San Bernardino,1,35.118037009,-116.94923110399999,21 0320S 0470E 028
California,San Bernardino,1,35.118050622000105,-116.966913346,21 0320S 0470E 029
California,San Bernardino,1,35.103533602,-116.949241451,21 0320S 0470E 033
California,San Bernardino,2,35.103514863,-116.93292633600001,21 0320S 0470E 034
California,San Bernardino,7,34.155953802000106,-116.691018954,27 0010N 0030E 020
California,San Bernardino,2,34.186145051,-117.51467820799999,27 0010N 0060W 009
California,San Bernardino,1,34.128964001,-115.729245062,27 0010N 0120E 033
California,San Bernardino,2,34.0999446380001,-116.01012407,27 0010S 0090E 011
California,San Bernardino,1,34.085331442,-116.010132005,27 0010S 0090E 014
California,San Bernardino,4,34.071350355999996,-115.7814897,27 0010S 0110E 024
California,San Bernardino,2,34.056863693000004,-115.781543198,27 0010S 0110E 025
California,San Bernardino,1,34.0567821540001,-115.798876909,27 0010S 0110E 026
California,San Bernardino,3,34.114422651,-115.711662499,27 0010S 0120E 003
California,San Bernardino,3,34.114358935,-115.72930033899999,27 0010S 0120E 004
California,San Bernardino,4,34.114271681,-115.746919044,27 0010S 0120E 005
California,San Bernardino,4,34.114320735,-115.764438223,27 0010S 0120E 006
California,San Bernardino,2,34.099725369000105,-115.76433747799999,27 0010S 0120E 007
California,San Bernardino,2,34.09973648,-115.74683643700001,27 0010S 0120E 008
California,San Bernardino,1,34.09976914,-115.729289847,27 0010S 0120E 009
California,San Bernardino,4,34.099790173,-115.71170994399999,27 0010S 0120E 010
California,San Bernardino,1,34.0710896100001,-115.728909219,27 0010S 0120E 021
California,San Bernardino,2,34.071404181999995,-115.69412635,27 0010S 0120E 023
California,San Bernardino,4,34.0714385650001,-115.67635965299999,27 0010S 0120E 024
California,San Bernardino,4,34.056975773000005,-115.67629463200001,27 0010S 0120E 025
California,San Bernardino,2,34.0568839110001,-115.69404040299999,27 0010S 0120E 026
California,San Bernardino,2,34.0567613310001,-115.745775285,27 0010S 0120E 029
California,San Bernardino,1,34.056857301,-115.763771275,27 0010S 0120E 030
California,San Bernardino,2,34.0423333300001,-115.711302339,27 0010S 0120E 034
California,San Bernardino,1,34.286744551,-116.866269859,27 0020N 0010E 003
California,San Bernardino,1,34.286854504000104,-116.88364726399999,27 0020N 0010E 004
California,San Bernardino,3,34.287173802,-116.90065814399999,27 0020N 0010E 005
California,San Bernardino,2,34.2872894160001,-116.918113815,27 0020N 0010E 006
California,San Bernardino,16,34.2729048940001,-116.918187139,27 0020N 0010E 007
California,San Bernardino,16,34.2725549830001,-116.900744424,27 0020N 0010E 008
California,San Bernardino,12,34.272117301,-116.88360474,27 0020N 0010E 009
California,San Bernardino,3,34.2721201260001,-116.848767979,27 0020N 0010E 011
California,San Bernardino,2,34.2286517100001,-116.831310601,27 0020N 0010E 025
California,San Bernardino,2,34.228692806,-116.866137479,27 0020N 0010E 027
California,San Bernardino,1,34.228767755999996,-116.883569305,27 0020N 0010E 028
California,San Bernardino,1,34.228994193000105,-116.90104320399999,27 0020N 0010E 029
California,San Bernardino,1,34.229176343000105,-116.918552268,27 0020N 0010E 030
California,San Bernardino,1,34.2874034000001,-116.987914854,27 0020N 0010W 004
California,San Bernardino,3,34.287503025,-117.00504627,27 0020N 0010W 005
California,San Bernardino,5,34.273125883,-117.02410382,27 0020N 0010W 007
California,San Bernardino,3,34.273057056,-117.00513628899999,27 0020N 0010W 008
California,San Bernardino,4,34.272808931,-116.935781012,27 0020N 0010W 012
California,San Bernardino,1,34.2865035560001,-116.74412225100001,27 0020N 0020E 002
California,San Bernardino,1,34.286569328,-116.76161096700001,27 0020N 0020E 003
California,San Bernardino,3,34.2721700060001,-116.744008715,27 0020N 0020E 011
California,San Bernardino,2,34.2722324480001,-116.72642077200001,27 0020N 0020E 012
California,San Bernardino,1,34.257821183000004,-116.796682311,27 0020N 0020E 017
California,San Bernardino,1,34.2289233320001,-116.761489861,27 0020N 0020E 027
California,San Bernardino,2,34.2287424130001,-116.813775867,27 0020N 0020E 030
California,San Bernardino,1,34.214491599,-116.76172857200001,27 0020N 0020E 034
California,San Bernardino,2,34.2731664610001,-117.059889219,27 0020N 0020W 011
California,San Bernardino,4,34.273261231,-117.042841021,27 0020N 0020W 012
California,San Bernardino,1,34.2720785980001,-116.656325147,27 0020N 0030E 010
California,San Bernardino,1,34.2575157970001,-116.63891147,27 0020N 0030E 014
California,San Bernardino,3,34.2575623020001,-116.65635951700001,27 0020N 0030E 015
California,San Bernardino,4,34.2576388620001,-116.691210879,27 0020N 0030E 017
California,San Bernardino,17,34.243060794,-116.65635036799999,27 0020N 0030E 022
California,San Bernardino,5,34.2285599900001,-116.65635113299999,27 0020N 0030E 027
California,San Bernardino,3,34.2140772000001,-116.656333823,27 0020N 0030E 034
California,San Bernardino,1,34.287790698,-117.182053653,27 0020N 0030W 003
California,San Bernardino,1,34.273404106,-117.16388881,27 0020N 0030W 011
California,San Bernardino,1,34.244177769000004,-117.338697168,27 0020N 0040W 019
California,San Bernardino,2,34.243967459000004,-116.483419074,27 0020N 0050E 020
California,San Bernardino,1,34.2885017510001,-117.373034247,27 0020N 0050W 002
California,San Bernardino,1,34.288581035,-117.443819394,27 0020N 0050W 006
California,San Bernardino,1,34.273204358,-117.443877885,27 0020N 0050W 007
California,San Bernardino,1,34.2888389780001,-117.531302327,27 0020N 0060W 005
California,San Bernardino,4,34.288871403,-117.548023406,27 0020N 0060W 006
California,San Bernardino,4,34.273887308,-117.531700884,27 0020N 0060W 008
California,San Bernardino,4,34.2737019320001,-117.514197973,27 0020N 0060W 009
California,San Bernardino,2,34.273550389,-117.49687312799999,27 0020N 0060W 010
California,San Bernardino,1,34.25899364,-117.514481985,27 0020N 0060W 016
California,San Bernardino,2,34.259097006,-117.532369178,27 0020N 0060W 017
California,San Bernardino,1,34.259359938,-117.54899249,27 0020N 0060W 018
California,San Bernardino,2,34.2445411590001,-117.549245168,27 0020N 0060W 019
California,San Bernardino,1,34.2445853070001,-117.53252582100001,27 0020N 0060W 020
California,San Bernardino,6,34.2444708100001,-117.514553568,27 0020N 0060W 021
California,San Bernardino,2,34.229795292000105,-117.46198347299999,27 0020N 0060W 025
California,San Bernardino,1,34.229982547000105,-117.496883865,27 0020N 0060W 027
California,San Bernardino,3,34.215402882,-117.461910095,27 0020N 0060W 036
California,San Bernardino,5,34.289229725,-117.56478792,27 0020N 0070W 001
California,San Bernardino,19,34.289301783,-115.378128921,27 0020N 0150E 002
California,San Bernardino,7,34.2892396710001,-115.39573869,27 0020N 0150E 003
California,San Bernardino,15,34.289169867000105,-115.413337454,27 0020N 0150E 004
California,San Bernardino,23,34.274717159,-115.39592872799999,27 0020N 0150E 010
California,San Bernardino,16,34.2747748990001,-115.378243791,27 0020N 0150E 011
California,San Bernardino,32,34.274793329,-115.360571505,27 0020N 0150E 012
California,San Bernardino,20,34.2602103350001,-115.37827081299999,27 0020N 0150E 014
California,San Bernardino,8,34.26018328,-115.395966086,27 0020N 0150E 015
California,San Bernardino,4,34.245656219000104,-115.378280355,27 0020N 0150E 023
California,San Bernardino,16,34.245667715,-115.360561538,27 0020N 0150E 024
California,San Bernardino,16,34.260284629000104,-115.34290407600001,27 0020N 0160E 018
California,San Bernardino,20,34.3757974490001,-116.829812155,27 0030N 0010E 001
California,San Bernardino,15,34.375816495,-116.847166014,27 0030N 0010E 002
California,San Bernardino,1,34.3760000180001,-116.864804867,27 0030N 0010E 003
California,San Bernardino,11,34.376214722,-116.88270744200001,27 0030N 0010E 004
California,San Bernardino,7,34.376104651,-116.90046172,27 0030N 0010E 005
California,San Bernardino,6,34.376289232,-116.918109371,27 0030N 0010E 006
California,San Bernardino,2,34.359071321,-116.90031563299999,27 0030N 0010E 008
California,San Bernardino,1,34.359132491,-116.865022717,27 0030N 0010E 010
California,San Bernardino,3,34.3590117360001,-116.84735344799999,27 0030N 0010E 011
California,San Bernardino,3,34.358792132000104,-116.82968132,27 0030N 0010E 012
California,San Bernardino,6,34.3439347710001,-116.82940987100001,27 0030N 0010E 013
California,San Bernardino,4,34.344442692,-116.847711463,27 0030N 0010E 014
California,San Bernardino,9,34.3444085780001,-116.86516240200001,27 0030N 0010E 015
California,San Bernardino,2,34.344519631,-116.88293353,27 0030N 0010E 016
California,San Bernardino,5,34.3445260510001,-116.90058002299999,27 0030N 0010E 017
California,San Bernardino,12,34.345065137000105,-116.918354061,27 0030N 0010E 018
California,San Bernardino,5,34.3307662130001,-116.91896302,27 0030N 0010E 019
California,San Bernardino,3,34.3303871680001,-116.90112387299999,27 0030N 0010E 020
California,San Bernardino,6,34.330350245,-116.88321666899999,27 0030N 0010E 021
California,San Bernardino,4,34.330140095,-116.86580164,27 0030N 0010E 022
California,San Bernardino,21,34.330060003,-116.84821628,27 0030N 0010E 023
California,San Bernardino,3,34.329754854,-116.83037104299999,27 0030N 0010E 024
California,San Bernardino,5,34.3156627750001,-116.83115829799999,27 0030N 0010E 025
California,San Bernardino,2,34.315882065,-116.848805501,27 0030N 0010E 026
California,San Bernardino,6,34.3160396650001,-116.86630743299999,27 0030N 0010E 027
California,San Bernardino,4,34.3162609500001,-116.901399095,27 0030N 0010E 029
California,San Bernardino,23,34.316165412,-116.91908242,27 0030N 0010E 030
California,San Bernardino,1,34.3016729660001,-116.918854525,27 0030N 0010E 031
California,San Bernardino,10,34.3015692130001,-116.90132730100001,27 0030N 0010E 032
California,San Bernardino,3,34.301612803000104,-116.883881035,27 0030N 0010E 033
California,San Bernardino,2,34.3015701310001,-116.86642438700001,27 0030N 0010E 034
California,San Bernardino,6,34.301533191,-116.831289759,27 0030N 0010E 036
California,San Bernardino,6,34.375945411,-117.004510669,27 0030N 0010W 005
California,San Bernardino,2,34.375985523000104,-117.02372735700001,27 0030N 0010W 006
California,San Bernardino,1,34.359689406,-117.02371898,27 0030N 0010W 007
California,San Bernardino,2,34.359390583,-117.004460959,27 0030N 0010W 008
California,San Bernardino,1,34.3593655130001,-116.969000649,27 0030N 0010W 010
California,San Bernardino,2,34.360018751999995,-116.93571950799999,27 0030N 0010W 012
California,San Bernardino,8,34.3453312730001,-116.935960581,27 0030N 0010W 013
California,San Bernardino,4,34.345373366,-116.952657067,27 0030N 0010W 014
California,San Bernardino,1,34.345010142,-116.969681298,27 0030N 0010W 015
California,San Bernardino,3,34.330749675,-116.969984313,27 0030N 0010W 022
California,San Bernardino,7,34.330739764,-116.9528759,27 0030N 0010W 023
California,San Bernardino,9,34.330745639,-116.935965186,27 0030N 0010W 024
California,San Bernardino,12,34.316172055,-116.936128025,27 0030N 0010W 025
California,San Bernardino,8,34.316305732,-116.95298852799999,27 0030N 0010W 026
California,San Bernardino,13,34.3163026710001,-116.970148164,27 0030N 0010W 027
California,San Bernardino,2,34.3163096100001,-116.987528769,27 0030N 0010W 028
California,San Bernardino,2,34.30178789700011,-116.987673594,27 0030N 0010W 033
California,San Bernardino,1,34.30175108,-116.97039230200001,27 0030N 0010W 034
California,San Bernardino,3,34.301637551999995,-116.953173472,27 0030N 0010W 035
California,San Bernardino,6,34.301602538000104,-116.936160049,27 0030N 0010W 036
California,San Bernardino,3,34.3774484,-116.744638083,27 0030N 0020E 002
California,San Bernardino,40,34.3774864910001,-116.762215918,27 0030N 0020E 003
California,San Bernardino,40,34.3775778150001,-116.779764232,27 0030N 0020E 004
California,San Bernardino,66,34.377664898,-116.797290928,27 0030N 0020E 005
California,San Bernardino,17,34.377706985,-116.813547155,27 0030N 0020E 006
California,San Bernardino,18*,34.3630706814953,-116.81356814007201,27 0030N 0020E 007
California,San Bernardino,4,34.3630310550001,-116.797364192,27 0030N 0020E 008
California,San Bernardino,5,34.3630119480001,-116.779847173,27 0030N 0020E 009
California,San Bernardino,17,34.3629378410001,-116.762290499,27 0030N 0020E 010
California,San Bernardino,21,34.3484601000001,-116.779888321,27 0030N 0020E 016
California,San Bernardino,2,34.3417694820001,-116.80358603799999,27 0030N 0020E 017
California,San Bernardino,4,34.3416671950001,-116.809504376,27 0030N 0020E 018
California,San Bernardino,1,34.3408348470001,-116.809171421,27 0030N 0020E 019
California,San Bernardino,4,34.3154636300001,-116.779669508,27 0030N 0020E 028
California,San Bernardino,4*,34.3012346260363,-116.796667599327,27 0030N 0020E 032
California,San Bernardino,36*,34.3010745006957,-116.779643890812,27 0030N 0020E 033
California,San Bernardino,2,34.3326178670001,-117.424793048,27 0030N 0050W 020
California,San Bernardino,4,34.3326512680001,-117.407264056,27 0030N 0050W 021
California,San Bernardino,3,34.3185220410001,-117.407021121,27 0030N 0050W 028
California,San Bernardino,2,34.3183688550001,-117.424626334,27 0030N 0050W 029
California,San Bernardino,1,34.318056519,-117.442274866,27 0030N 0050W 030
California,San Bernardino,2,34.3040429050001,-117.59948930200001,27 0030N 0070W 034
California,San Bernardino,2,34.30420245,-117.58195885399999,27 0030N 0070W 035
California,San Bernardino,4,34.376108042000105,-115.65899059200001,27 0030N 0130E 006
California,San Bernardino,16,34.332821101,-115.39567925899999,27 0030N 0150E 022
California,San Bernardino,32,34.318297312,-115.39564572399999,27 0030N 0150E 027
California,San Bernardino,32,34.318225803000104,-115.41316449,27 0030N 0150E 028
California,San Bernardino,16,34.3037734110001,-115.395617928,27 0030N 0150E 034
California,San Bernardino,24,34.3038366420001,-115.37809260700001,27 0030N 0150E 035
California,San Bernardino,1,34.3926077310001,-116.849593434,27 0040N 0010E 035
California,San Bernardino,11,34.4212994230001,-116.79719293,27 0040N 0020E 020
California,San Bernardino,17,34.4211826120001,-116.779633266,27 0040N 0020E 021
California,San Bernardino,36,34.4067014980001,-116.77968669299999,27 0040N 0020E 028
California,San Bernardino,22,34.406759513000104,-116.797215568,27 0040N 0020E 029
California,San Bernardino,16,34.392237961999996,-116.79722248600001,27 0040N 0020E 032
California,San Bernardino,16,34.3921692380001,-116.77969337200001,27 0040N 0020E 033
California,San Bernardino,7,34.3920195910001,-116.76214385600001,27 0040N 0020E 034
California,San Bernardino,1,34.46407264,-116.673777604,27 0040N 0030E 004
California,San Bernardino,1,34.4473176720001,-116.44698717200001,27 0040N 0050E 010
California,San Bernardino,8,34.463589459,-115.67674089100001,27 0040N 0120E 001
California,San Bernardino,8,34.463632155,-115.69428878299999,27 0040N 0120E 002
California,San Bernardino,8,34.4636475240001,-115.71191437200001,27 0040N 0120E 003
California,San Bernardino,8,34.463658858,-115.729548687,27 0040N 0120E 004
California,San Bernardino,8,34.4636659400001,-115.747178024,27 0040N 0120E 005
California,San Bernardino,8,34.4636570810001,-115.764780498,27 0040N 0120E 006
California,San Bernardino,2,34.4491257380001,-115.764821051,27 0040N 0120E 007
California,San Bernardino,8,34.4491172780001,-115.747253178,27 0040N 0120E 008
California,San Bernardino,8,34.4490790950001,-115.71195367700001,27 0040N 0120E 010
California,San Bernardino,8,34.449066685,-115.694306392,27 0040N 0120E 011
California,San Bernardino,8,34.449035764,-115.676731769,27 0040N 0120E 012
California,San Bernardino,8,34.4344837880001,-115.69432112700001,27 0040N 0120E 014
California,San Bernardino,8,34.434487372,-115.71197355,27 0040N 0120E 015
California,San Bernardino,8,34.4198670910001,-115.676751023,27 0040N 0120E 024
California,San Bernardino,8,34.463460528,-115.606015878,27 0040N 0130E 003
California,San Bernardino,8,34.4634907610001,-115.623608332,27 0040N 0130E 004
California,San Bernardino,8,34.4635692350001,-115.658985199,27 0040N 0130E 006
California,San Bernardino,8,34.4490120450001,-115.658987827,27 0040N 0130E 007
California,San Bernardino,4,34.4489872790001,-115.64125136,27 0040N 0130E 008
California,San Bernardino,8,34.43443082,-115.658996681,27 0040N 0130E 018
California,San Bernardino,8,34.419820757,-115.659018619,27 0040N 0130E 019
California,San Bernardino,8,34.419814779,-115.641308223,27 0040N 0130E 020
California,San Bernardino,8,34.405210433,-115.659037705,27 0040N 0130E 030
California,San Bernardino,8,34.3906390330001,-115.659025385,27 0040N 0130E 031
California,San Bernardino,8,34.390657688000005,-115.641266802,27 0040N 0130E 032
California,San Bernardino,1,34.492932781,-116.656087163,27 0050N 0030E 027
California,San Bernardino,2,34.493154148,-116.67362479399999,27 0050N 0030E 028
California,San Bernardino,2,34.4786607030001,-116.673618404,27 0050N 0030E 033
California,San Bernardino,24,34.5515210660001,-115.69443228799999,27 0050N 0120E 002
California,San Bernardino,1,34.551542748,-115.729540212,27 0050N 0120E 004
California,San Bernardino,3,34.536393203,-115.74712033899999,27 0050N 0120E 008
California,San Bernardino,8,34.5363546560001,-115.72953472100001,27 0050N 0120E 009
