gid,state,county,ftr_type,ftr_name,ftr_azimut,topo_name,topo_date,topo_scale,compiledby,remarks,gda_id,scanid,dir,longitude,latitude
489693,CA,Siskiyou,Adit,,348,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.94712251199991,41.579902581000056
489708,CA,Siskiyou,Adit,"Star Mine",343,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.93383988499994,41.587082842000086
489728,CA,Siskiyou,Adit,,345,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.92822673699993,41.57872617500004
489763,CA,Siskiyou,Adit,,354,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.94712251199991,41.58443307400006
489844,CA,Siskiyou,Adit,,351,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.94685601299994,41.58269130900004
491051,CA,Siskiyou,"Gravel Pit",,0,Dorris,1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5501471,297320,,-121.76205510099993,41.911056991000066
491059,CA,Siskiyou,"Gravel Pit",,0,Dorris,1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5501471,297320,,-121.81158310599994,41.91417979600004
50300,CA,Siskiyou,"Borrow Pit",,0,Hatfield,1985,24000,"CA Dept Conserv",,5515229,291215,,-121.56580196599992,41.98830890100004
50303,CA,Siskiyou,"Borrow Pit",,0,"Lower Klamath Lake",1985,24000,"CA Dept Conserv",,5657735,292604,,-121.63739821399992,41.913928533000046
50338,CA,Siskiyou,"Borrow Pit",,0,"Lower Klamath Lake",1985,24000,"CA Dept Conserv",,5657735,292604,,-121.64436279599994,41.90696649800009
50353,CA,Siskiyou,"Borrow Pit",,0,Hatfield,1985,24000,"CA Dept Conserv",,5515229,291215,,-121.5675087709999,41.93010382500006
50370,CA,Siskiyou,"Borrow Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.49749794199994,41.830820146000065
50373,CA,Siskiyou,"Borrow Pit",,0,Hatfield,1985,24000,"CA Dept Conserv",,5515229,291215,,-121.62490513499989,41.95426228300005
50379,CA,Siskiyou,"Borrow Pit",,0,"Lower Klamath Lake",1985,24000,"CA Dept Conserv",,5657735,292604,,-121.65263946499994,41.898620949000076
50381,CA,Siskiyou,"Borrow Pit",,0,"Captain Jacks Stronghold",1985,24000,"CA Dept Conserv",,5510181,288944,,-121.58777970199992,41.79425930600007
50384,CA,Siskiyou,"Borrow Pit",,0,"Lower Klamath Lake",1985,24000,"CA Dept Conserv",,5657735,292604,,-121.73466778699992,41.923723290000055
50393,CA,Siskiyou,"Borrow Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.49343861099993,41.83383963400007
50424,CA,Siskiyou,"Borrow Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.71143632399992,41.718025613000066
50429,CA,Siskiyou,"Borrow Pit",,0,Hatfield,1985,24000,"CA Dept Conserv",,5515229,291215,,-121.62172197099994,41.951905930000066
50430,CA,Siskiyou,"Borrow Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.49539232099994,41.832592989000034
50432,CA,Siskiyou,"Borrow Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.5236261799999,41.71679737900007
50457,CA,Siskiyou,"Borrow Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.49862068899989,41.828831714000046
50640,CA,Siskiyou,"Cinder Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.58918598499992,41.68058752300004
50658,CA,Siskiyou,"Cinder Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.53460876899993,41.68413950200005
50663,CA,Siskiyou,"Cinder Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.72959952499991,41.74077485000004
50676,CA,Siskiyou,"Cinder Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.74580514699994,41.63400335700004
50678,CA,Siskiyou,"Cinder Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59818712899994,41.637884951000046
50688,CA,Siskiyou,"Cinder Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.73051694299994,41.715190643000085
52280,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.50406636999992,41.64151067100005
52281,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.58958770099991,41.660013835000086
52282,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.53977702399993,41.664889921000054
52314,CA,Siskiyou,"Gravel Pit",,0,"Red Rock Lakes",1985,24000,"CA Dept Conserv",,5521531,294570,,-121.75297577499992,41.85153278300004
52315,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.58365945799994,41.66432845200006
52330,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59310664599991,41.64780467500009
52339,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.5726534559999,41.644125588000065
52340,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4881127779999,41.641848363000065
52341,CA,Siskiyou,"Gravel Pit",,0,"Captain Jacks Stronghold",1985,24000,"CA Dept Conserv",,5510181,288944,,-121.5579243709999,41.87104241900005
52344,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4873536209999,41.63441151200004
52346,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59057641999993,41.65428078800005
52351,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.45985671099993,41.655702628000085
52352,CA,Siskiyou,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.4525105379999,41.58968995400005
60156,CA,Siskiyou,"Open Pit Mine",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.47666509499993,41.62584422500004
60188,CA,Siskiyou,"Open Pit Mine",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.48645381099993,41.624490671000046
60213,CA,Siskiyou,"Open Pit Mine",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.48635687699993,41.62545061700007
85847,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.49053104899991,41.62133903100005
85848,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.47830019799994,41.621307484000056
85851,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.47187993699993,41.610092026000075
85852,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.48449135899995,41.62358434500004
490460,CA,Siskiyou,"Cinder Pit",,0,"Mt. Dome",1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5657767,298285,,-121.56533084799992,41.98802085900007
490466,CA,Siskiyou,"Cinder Pit",,0,"Mt. Dome",1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5657767,298285,,-121.56544511999994,41.98404150500005
501822,CA,Siskiyou,Quarry,"Cinder Quarry",0,"Medicine Lake",1952,62500,USGS,,5502929,298160,,-121.52349684699993,41.71673122300007
50412,CA,Siskiyou,"Borrow Pit",,0,"Red Rock Lakes",1985,24000,"CA Dept Conserv",,5521531,294570,,-121.7856171059999,41.83675788100004
501912,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"Medicine Lake",1952,62500,USGS,,5502929,298160,,-121.51639367999991,41.60976302900008
489911,CA,Siskiyou,Adit,,92,"Medicine Lake",1952,62500,USGS,,5502929,298160,e,-121.52495842299993,41.62595996400006
489984,CA,Siskiyou,Adit,,91,"Medicine Lake",1952,62500,USGS,,5502929,298160,e,-121.5249530769999,41.62520483600008
83857,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.9142196389999,41.050579491000065
83912,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.98669409799993,41.07661870000004
83929,CA,Siskiyou,"Prospect Pit",,0,"Thompson Peak",1979,24000,"CA Dept Conserv",,5524563,295447,,-123.01597918699991,41.07693265800009
83976,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.90190044999991,41.02897991600008
84003,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.9147608529999,41.05001991000006
84067,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.90266982299994,41.02912414100007
84072,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.91448839899994,41.05072536100005
84181,CA,Siskiyou,"Prospect Pit",,0,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,,-122.9888499299999,41.077398859000084
501269,CA,Siskiyou,"Prospect Pit",,0,"Coffee Creek",1955,62500,USGS,,5501125,297127,,-122.98931856099995,41.07533032500004
48769,CA,Siskiyou,Adit,"Yellow Rose Mine",59,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,ne,-122.91577303399993,41.049289962000046
489655,CA,Siskiyou,Adit,"Yellow Rose Mine",67,"Coffee Creek",1955,62500,USGS,,5501125,297127,ne,-122.91695233299993,41.048884386000054
489729,CA,Siskiyou,Adit,,65,"Coffee Creek",1955,62500,USGS,,5501125,297127,ne,-122.9146375929999,41.050216884000065
48761,CA,Siskiyou,Adit,"LeRoy Mine",93,"Caribou Lake",2001,24000,USGS,,5510213,302620,e,-122.91482023099991,41.04323881000005
489779,CA,Siskiyou,Adit,"LeRoy Mine",85,"Coffee Creek",1955,62500,USGS,,5501125,297127,e,-122.91466260599992,41.04312180100004
489964,CA,Siskiyou,Adit,,84,"Coffee Creek",1955,62500,USGS,,5501125,297127,e,-122.90387164799989,41.02919854400005
48681,CA,Siskiyou,Adit,,248,"Caribou Lake",1986,24000,"CA Dept Conserv",,5510209,288956,w,-122.98678865599993,41.07637882100005
48693,CA,Siskiyou,Adit,,279,"Thompson Peak",1979,24000,"CA Dept Conserv",,5524563,295447,w,-123.0186135589999,41.052596805000064
489555,CA,Siskiyou,Adit,,269,"Coffee Creek",1955,62500,USGS,,5501125,297127,w,-122.95330560799994,41.05416107500008
489926,CA,Siskiyou,Adit,Tunnel,285,Cecilville,1955,62500,USGS,,5501011,297066,w,-123.01965555399994,41.05058554500005
58730,CA,Siskiyou,"Mine Shaft",,0,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,,-123.05520334999994,41.35816988000005
60228,CA,Siskiyou,"Open Pit Mine","Salmon River Mine",0,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,,-123.06380444199993,41.32068399700006
494054,CA,Siskiyou,"Mine Shaft",,0,"Sawyers Bar",1955,62500,USGS,,5504417,301651,,-123.05378776099991,41.36318191700008
495025,CA,Siskiyou,"Open Pit Mine","Salmon River Mine",0,"Sawyers Bar",1955,62500,USGS,,5504417,301651,,-123.0636236879999,41.320591844000035
48784,CA,Siskiyou,Adit,,10,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,n,-123.02567735999992,41.32561735100006
48792,CA,Siskiyou,Adit,,1,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,n,-123.0498665209999,41.31227157400008
489591,CA,Siskiyou,Adit,,17,"Sawyers Bar",1955,62500,USGS,,5504417,301651,n,-123.01167320499991,41.35666980800005
489646,CA,Siskiyou,Adit,,0,"Sawyers Bar",1955,62500,USGS,,5504417,301651,n,-123.02687795999992,41.33106204900008
489675,CA,Siskiyou,Adit,,1,"Sawyers Bar",1955,62500,USGS,,5504417,301651,n,-123.02686368399992,41.33132283800006
489716,CA,Siskiyou,Adit,,1,"Sawyers Bar",1955,62500,USGS,,5504417,301651,n,-123.02687510599992,41.33179016400004
48446,CA,Siskiyou,Adit,,63,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.01221061899992,41.354971710000086
48502,CA,Siskiyou,Adit,,48,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.02735361299995,41.32612416300009
48590,CA,Siskiyou,Adit,,56,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.02606672199994,41.32983923000006
48639,CA,Siskiyou,Adit,,66,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.0123671959999,41.35590629100005
48653,CA,Siskiyou,Adit,"Snoozer Mine",65,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.05725055799991,41.35943016900006
48664,CA,Siskiyou,Adit,,55,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.0267229179999,41.32872573900005
48692,CA,Siskiyou,Adit,,57,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.04019118199994,41.305737279000084
48724,CA,Siskiyou,Adit,"Rainbow Mine",49,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.0266611319999,41.32837314800008
48772,CA,Siskiyou,Adit,,62,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.01266387099992,41.354040189000045
48836,CA,Siskiyou,Adit,"Snowbird Mine",62,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.1102873879999,41.306662231000075
48837,CA,Siskiyou,Adit,,63,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,ne,-123.02724307499994,41.32772175400004
489605,CA,Siskiyou,Adit,,40,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02694172999992,41.335758154000075
489644,CA,Siskiyou,Adit,,66,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02733291399994,41.32999034000005
489651,CA,Siskiyou,Adit,,37,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.0265619679999,41.32744051000009
489684,CA,Siskiyou,Adit,,52,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.0273291069999,41.326197480000076
489710,CA,Siskiyou,Adit,,50,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.0269721869999,41.328375161000054
489726,CA,Siskiyou,Adit,,63,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02626501099991,41.33009884300009
489794,CA,Siskiyou,Adit,,48,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02779452899989,41.32688752200005
489896,CA,Siskiyou,Adit,,48,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02799630699991,41.327795525000056
489975,CA,Siskiyou,Adit,"Rainbow Mine",63,"Sawyers Bar",1955,62500,USGS,,5504417,301651,ne,-123.02576913099995,41.330347259000064
48434,CA,Siskiyou,Adit,,69,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.11016079799992,41.306520515000045
48444,CA,Siskiyou,Adit,,89,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.0261038669999,41.33015564500005
48457,CA,Siskiyou,Adit,,74,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.02742276399994,41.32756780500006
48475,CA,Siskiyou,Adit,"Overton Mine",68,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.01218906899993,41.355574182000055
48503,CA,Siskiyou,Adit,,78,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.11001679499992,41.306408839000085
48537,CA,Siskiyou,Adit,,101,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.10594741599994,41.32589831700005
48645,CA,Siskiyou,Adit,,75,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.02747653099993,41.330174431000046
48650,CA,Siskiyou,Adit,,98,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.02561701699995,41.33231248300007
48690,CA,Siskiyou,Adit,,104,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.01200316099994,41.345086706000075
48697,CA,Siskiyou,Adit,,78,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.02704278399995,41.32797444600004
48703,CA,Siskiyou,Adit,,83,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.01225935699989,41.34459121000003
48779,CA,Siskiyou,Adit,"One Hundred Dollar Mine",89,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.10613294099994,41.32594826300004
48800,CA,Siskiyou,Adit,,88,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.02596408099993,41.32962925700008
48834,CA,Siskiyou,Adit,,86,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,e,-123.0117810239999,41.343808154000044
489561,CA,Siskiyou,Adit,,87,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.10583894699994,41.32570635800005
489574,CA,Siskiyou,Adit,,72,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.01191305399993,41.35597405400006
489664,CA,Siskiyou,Adit,"One Hundred Dollar Mine",87,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.10603596599992,41.32597285800006
489746,CA,Siskiyou,Adit,,111,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.02498105399991,41.33268674400006
489872,CA,Siskiyou,Adit,,71,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.0124964979999,41.354147580000074
490004,CA,Siskiyou,Adit,"Highland Mine",97,"Sawyers Bar",1955,62500,USGS,,5504417,301651,e,-123.01189687399994,41.346249673000045
48426,CA,Siskiyou,Adit,,138,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.12344543199993,41.333984626000074
48456,CA,Siskiyou,Adit,,153,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.01613312299992,41.359216822000064
48476,CA,Siskiyou,Adit,"Advance Mine",133,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.02211933699994,41.33661117100007
48615,CA,Siskiyou,Adit,"Hennings Mine",156,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.08499619199989,41.332617036000045
48745,CA,Siskiyou,Adit,"Morning Star Mine",126,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.1239279639999,41.333760150000046
48824,CA,Siskiyou,Adit,,131,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,se,-123.02162256899993,41.33595038000004
489597,CA,Siskiyou,Adit,,146,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.01375475799995,41.36099757200009
489610,CA,Siskiyou,Adit,"Hennings Mine",132,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.0846760199999,41.33245546100005
489630,CA,Siskiyou,Adit,"Morning Star Mine",127,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.12328610599991,41.33364995200009
489722,CA,Siskiyou,Adit,,125,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.1239552109999,41.33396118500008
489800,CA,Siskiyou,Adit,"Snoozer Mine",131,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.05641018799992,41.36429714900004
489817,CA,Siskiyou,Adit,,136,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.03153028299994,41.331755899000086
489845,CA,Siskiyou,Adit,,140,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.0226729769999,41.33868108300004
489893,CA,Siskiyou,Adit,,153,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.04022448699993,41.30642140700007
489903,CA,Siskiyou,Adit,,157,"Sawyers Bar",1955,62500,USGS,,5504417,301651,se,-123.0152176499999,41.36174853000006
48523,CA,Siskiyou,Adit,,167,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,s,-123.01466166799992,41.36126017600009
48755,CA,Siskiyou,Adit,,167,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,s,-123.01376204699994,41.36051682700008
48776,CA,Siskiyou,Adit,,186,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,s,-123.02105775399991,41.35567959800005
489556,CA,Siskiyou,Adit,,199,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.0127791779999,41.353336659000036
489589,CA,Siskiyou,Adit,"Homestake Mine",163,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.01701842599994,41.36078151600009
489788,CA,Siskiyou,Adit,,162,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.02269201199994,41.336728022000045
489851,CA,Siskiyou,Adit,"Cub Bear Mine",178,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.02044770499992,41.355787504000034
489950,CA,Siskiyou,Adit,,158,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.02248833099992,41.33621025100007
489970,CA,Siskiyou,Adit,,162,"Sawyers Bar",1955,62500,USGS,,5504417,301651,s,-123.0170231859999,41.36003341400004
48614,CA,Siskiyou,Adit,,226,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,sw,-123.02054145999995,41.354558936000046
48713,CA,Siskiyou,Adit,,216,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,sw,-123.0171204859999,41.360623833000034
48773,CA,Siskiyou,Adit,"Homestake Mine",204,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,sw,-123.01681742699992,41.359915269000055
48425,CA,Siskiyou,Adit,,283,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,w,-123.10821958499992,41.30836130300008
48429,CA,Siskiyou,Adit,,279,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,w,-123.10944186299992,41.31132490600004
48560,CA,Siskiyou,Adit,,249,"Tanners Peak",1977,24000,"CA Dept Conserv",,5524295,300790,w,-123.10492755299992,41.362260604000085
